item_id|title|subtitle|categories|author_name|image_url|description
B00TG1CZFC|The Deal (Off-Campus Book 1)|Kindle Edition|[  Literature & Fiction]|Elle Kennedy|https://m.media-amazon.com/images/I/51mqTJgNBFL.jpg|"[Review, '""ElleKennedy engages your senses from the very first sentence! Both deliciouslysteamy and heart-achingly tender, The Deal is an absolute winner!"" -', 'Katy Evans, New York Times bestselling author', '""Elle has masterfully captured the feelings, the romance and the unbridledsexiness of the New Adult genre with this book! You will swoon for Garrett!""-', 'Alice Clayton, New York Times bestselling author of WALLBANGER', '""I loved this book! Garrett is dreamy. If you love NA, you must read "
B07P9QFQH4|The Last Agent (Charles Jenkins Book 2)||[  Literature & Fiction]|Robert Dugoni|https://m.media-amazon.com/images/I/41ArWOENfcL.jpg|[Review, “, The Last Agent, 'brings Robert Dugoni’s latest stellar protagonist Charles Jenkins back to the page with spectacular results…More known for his psychological and legal thrillers, [Dugoni] seems to be channeling his inner Daniel Silva, or even John le Carre, here. That’s because the latest escapade in which Jenkins becomes embroiled sees him returning to his former spy haunts in Russia, literally going back into the cold as opposed to coming in from it…Espionage writing doesn’t get an
B004W3IEI6|The Baker's Daughter: A Novel|Kindle Edition|[  Literature & Fiction]|Sarah McCoy|https://m.media-amazon.com/images/I/517YZ6QFlBL.jpg|[About the Author, SARAH MCCOY, is the, New York Times, bestselling author of the novel, The Time It Snowed in Puerto Rico., 'She has taught at Old Dominion University and at the University of Texas at El Paso. The daughter of an Army officer, McCoy spent her childhood in Germany. She currently lives with her husband in El Paso, Texas. Visit her at SarahMcCoy.com', --This text refers to the, paperback, edition., Review, '“Replete with raw emotion and suspense,', The Baker’s Daughter, is a fascin
B0061C1N5W|Wicked Business: A Lizzy and Diesel Novel (Lizzy & Diesel Book 2)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Janet Evanovich|https://m.media-amazon.com/images/I/51rUUq96UTL._SY346_.jpg|[Review, Praise for Janet Evanovich, '“No less than her plotting, Evanovich’s characterizations are models of screwball artistry. . . . The intricate plot machinery of her comic capers is fueled by inventive twists.”', —, The New York Times, '“[Evanovich’s novels are] among the great joys of contemporary crime fiction.”', —GQ, --This text refers to the, mass_market, edition., About the Author, Janet Evanovich, is the #1, New York Times, 'bestselling author of the Stephanie Plum series, the Lizzy
B081Y4HFXG|Camino Winds|Kindle Edition|[  'Mystery, Thriller & Suspense']|John Grisham|https://m.media-amazon.com/images/I/51BURuaAQHL.jpg|"[Review, '""Escapist entertainment...with elements of a more traditional Grisham thriller.""–Janet Maslin,', The New York Times, '“A cat-and-mouse caper…Mr. Grisham is an irresistible writer. His prose is fluent and gorgeous, and he has an ability to end each segment with a terse sentence than makes it all but impossible not to turn the page.”–', Pittsburgh Post-Gazette, From the Artist, John Grisham, --This text refers to the, audioCD, edition., Review, '“In American icon John Grisham’s new novel"
B00H6EOMU2|Save the Date: A Novel|Kindle Edition|[  Literature & Fiction]|Mary Kay Andrews|https://m.media-amazon.com/images/I/41i1sCczwJL.jpg|[About the Author, MARY KAY ANDREWS is, The New York Times, bestselling author of, 'Ladies\' Night', ',', Spring Fever, ',', 'Summer Rental,', 'The Fixer Upper, Deep Dish, Blue Christmas, Savannah Breeze, Hissy Fit, Little Bitty Lies,', and, Savannah Blues., A former journalist for, 'The Atlanta Journal Constitution,', 'she lives in Atlanta, Georgia.', --This text refers to an out of print or unavailable edition of this title., From, Booklist, 'The latest charming summer romance from best-sellin
B008K881HS|Seductive Secrets: A Historical Romance Novel (Secret Lives Book 1)|Kindle Edition|[  Literature & Fiction]|Colleen Connally|https://m.media-amazon.com/images/I/51Aha--oSlL.jpg|[From the Author, 'Seductive Secrets is the first book in The Secret Lives Series. Each book in the series tells a story of a woman who has been forced by circumstance to live a life that is not her own. Set after the American Revolution, Alyce Hythe has taken a name that isn\'t her own. Her father died a traitor to the Crown, but Alyce knows different and will risk her life to prove it.', From the Inside Flap, 'COFFEE TIME ROMANCE & MORE CTRR Award- I positively enjoyed Seductive Secrets. Colle
B005GG0MBU|The Orchid House: A Novel|Kindle Edition|[  Literature & Fiction]|Lucinda Riley||"[About the Author, Lucinda Riley was the, New York Times, 'bestselling author of over twenty novels, including', The Orchid House, ',', The Girl on the Cliff, ', and the Seven Sisters series. Her books have sold twenty million copies in thirty-five languages globally. She was born in Ireland and divided her time between England and West Cork with her husband and four children. Visit her website at LucindaRiley.com.', Review, '""A sweeping, poignant saga that will enthrall fans of', 'The House at "
B083YYT6GD|The Enigma Cube (Alien Artifact Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|No Disponible||[]
B072LT1XT5|The Wedding Date|Kindle Edition|[  Literature & Fiction]|No Disponible||[]
B098NHZPWY|Run, Rose, Run: A Novel|Kindle Edition|[  Literature & Fiction]|Dolly Parton|https://m.media-amazon.com/images/I/41hXhURLGkL._SY346_.jpg|[About the Author, Dolly Parton, 'is a singer, songwriter, actress, producer, businesswoman, and philanthropist. The composer of more than 3,000 songs, she has sold over 100 million records worldwide, and has given away millions of books to children through her nonprofit, Dolly Parton’s Imagination Library.', James Patterson, 'is the world\'s bestselling author. The creator of Alex Cross, he has produced more enduring fictional heroes than any other novelist alive. He lives in Florida with his f
B007GSU1LC|The Keepers of the House|Kindle Edition|[  Literature & Fiction]|Shirley Ann Grau|https://m.media-amazon.com/images/I/51d3BrqROPL.jpg|[Review, “A beautifully written book.” —, The Atlantic Monthly, '“Shirley Ann Grau is one of those rare writers who creates a world, draws the reader into it, and makes [the reader] somehow happy there no matter what goes on . . .” —', Newsweek, “Her best novel.” —, Saturday Review, About the Author, 'Shirley Ann Grau (b. 1929) is a Pulitzer Prize–winning novelist of nine novels and short story collections, whose work is set primarily in her native South. Grau was raised in Alabama and Louisiana
B00OR549DS|The Viscount's Tempting Minx: Regency Romance Novella (Dukes of War Book 1)|Kindle Edition|[  Literature & Fiction]|Erica Ridley|https://m.media-amazon.com/images/I/51k88z+2SWL.jpg|"[Review, '""A splendid introduction to an upcoming series--absolutely delightful!""', -- Fresh Fiction, '""Spend the whole book with a silly smile on your face.""', -- Paperback Wonderland, From the Author, 'Visit EricaRidley.com for freebies, exclusive content, and 99¢ specials!', From the Inside Flap, The Dukes of War, 'is a witty, emotional historical romance series featuring roguish peers and dashing war heroes who return from battle only to be thrust into the splendor and madness of Regency Eng"
B004WPP8YW|One, Two ... He is coming for you (Rebekka Franck, Book 1)|Kindle Edition|[  Literature & Fiction]|Willow Rose|https://m.media-amazon.com/images/I/51F4LsJ17cL.jpg|[Review, Readers love this series - over 4000 reviews of 5* and 4* on Amazon and Goodreads!!!, 'WHAT PEOPLE ARE SAYING ABOUT THE REBEKKA FRANCK-SERIES:', '\'It grips you from the beginning and doesn\'t let go until the end.\'', - Wine Relaxation and my Kindle, '\'It was an entertaining read and most importantly, Willow Rose created characters that I connected with and cared about.\'', '- 2Book Lovers  \'...', 'kept me awake long into the night even when I had to be early to my office the followi
B004R1Q6B0|Tahoe Deathfall (An Owen McKenna Mystery Thriller Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Todd Borg|https://m.media-amazon.com/images/I/51PQg9QSTLL.jpg|[From Publishers Weekly, 'In another debut novel, Todd Borg\'s Tahoe Deathfall, first in the Owen McKenna series, a six-year-old girl falls to her death during a hike. Eight years later, her heiress twin sister hires P.I. McKenna to investigate the death. He discovers some skeletons in the family\'s closet, the likes of which he\'s never encountered, not to mention some pending murder plots. ) Copyright 2001 Reed Business Information, Inc.', --This text refers to the, paperback, edition., Review
B08B7V6CQ8|Klara and the Sun: A novel|Kindle Edition|[  Literature & Fiction]|Kazuo Ishiguro|https://m.media-amazon.com/images/I/415TwFVnGLL.jpg|[Review, A, NEW YORK TIMES, NOTABLE BOOK •, A BOOKER PRIZE NOMINEE, •, GOOD MORNING AMERICA, Book Club Pick, •, 'ONE OF PRESIDENT OBAMA\'S FAVORITE BOOKS OF THE YEAR', •, 'ONE OF BILL GATES\'S FAVORITE BOOKS OF THE YEAR', •, 'ONE OF THE BEST BOOKS OF THE YEAR:', 'The New York Times, Time,', NPR, ', Washington Post, Vogue', ',', 'USA Today, Town & Country, The Guardian, Vulture', ', and more', “, 'One of the most affecting and profound novels Ishiguro has written….I\'ll go for broke and call', Kl
B01IH81XTI|All the Breaking Waves: A Novel|Kindle Edition|[  Literature & Fiction]|Kerry Lonsdale|https://m.media-amazon.com/images/I/51F1VjSgblL.jpg|[Review, 'An Amazon Best Book of the Month: Literature & Fiction Category', A Liz & Lisa Best Book of the Month, A Top 100 Kindle Bestseller of 2017, '“Blending elements of magic and mystery,', All the Breaking Waves, 'is a compelling portrayal of one mother’s journey as she grapples with her small daughter’s horrific visions that force her to confront a haunting secret from her past. Examining issues of love, loss, and the often-fragile ground of relationships and forgiveness, this tenderly tol
B007TBSL9U|Immune (The Rho Agenda Book 2)|Kindle Edition|[  Science Fiction & Fantasy]|Richard Phillips|https://m.media-amazon.com/images/I/510fRoztCUL.jpg|"[Review, A second volume that stands alone - brilliantly, '""Richard Phillips has led such a life that he absolutely nails the science aspect of this new sci-fi classic - and yet also gets the action and the political aspects exactly right as well. Speaking as an old sci-fi writer myself, I know how hard it is to do what Phillips has done.  But here\'s the clincher. Reading on my Nano, I began this book without remembering that this was volume two of the Rho Agenda series. Within a few chapters I"
B0192CTMW8|Harry Potter and the Chamber of Secrets|Kindle Edition|[  Teen & Young Adult]|J.K. Rowling||[Review, ., Amazon.com Review, 'What makes the Harry Potter series so successful? Maybe it\'s the fact that J.K. Rowling doesn\'t write children\'s books, she writes children\'s stories, more in the tradition of the Brothers Grimm than Dr. Seuss. The exploits of Harry and his friends captivate even the shortest attention spans by engaging the imagination with vivid characters and fast-moving action, instead of trying to merely catch the eye with colorful pictures or pop-up effects. Not surprisin
B075C9TMR1|Burn Bright (Alpha and Omega Book 5)|Kindle Edition|[  Romance]|Patricia Briggs|https://m.media-amazon.com/images/I/51I9-IP+9AL.jpg|[Review, Praise for, Dead Heat, '“Anna is such a great heroine...There’s enough action to keep me on the edge of my seat and enough humor to give readers a break.”—USATODAY.com   “An amazing character-driven addition to an already excellent UF series.”—Fresh Fiction   “Grade: A. A definite recommend.”—Dear Author﻿   “Gripping and intense,', Dead Heat, is everything an urban fantasy novel should be — it doesn’t get better than this!”—, RT Book Reviews, '“Briggs offers the complete package, a book
B06XWDGVT1|Sleeping Beauties: A Novel|Kindle Edition|[  'Mystery, Thriller & Suspense']|Stephen King|https://m.media-amazon.com/images/I/51JALP1pBsL.jpg|[Review, '“Stephen King and son team up for a beauty of a horror tale [that is] epic, ambitious, heartbreaking and, when it comes to its central horrors, all too timely.', Sleeping Beauties, 'melds the elder King’s talent for exploring the darker sides of human nature when people are thrust into terrifying situations with his youngest son’s gift for juggling multiple genres and complex characters. The final chapters bring all their skills together in a fast-paced, explosive finale and emotional 
