user_id,categories,top_books
AEEKWJZTQ6KEUV4NVQ5XN7LKHHEQ,[  Literature & Fiction],"B08QQZQTVM,B003NX76BM,B087ZXSPGJ"
AEELQVAMN6GPKDPMIZ2EKAKUY3EQ,[  Literature & Fiction],"B001OLRMZA,B082SXNWX8,B07N662525"
AEELYQDECHZXR2SE2JTDLF3CO4NQ,"[  'Mystery, Thriller & Suspense']","B0B9176WY5,B0083V4PTU,B08W5B1PPR"
AEEMLPD7GZVCIT3MQJYSHXL6I3WQ,[  Literature & Fiction],"B07JBQTL3W,B0776HLVDG,B072F3MYRH"
AEEMUFWBDLQXGVFXSVF6LCZISZSQ,[  Literature & Fiction],"B0841NPVX5,B075RV48W3,B01N6Z4GO7"
AEEPDMWLZ7BAWIG2SZHP3CWEMLGQ,[  Literature & Fiction],"B07MLR5WY6,B01AL57X94,B07GTPV9C9"
AEEV5HZHYOG7HZLP5RAQ3PXHQYNA,[  Literature & Fiction],"B0998WPHDS,B07B2VKD6R,B074W2BM34"
AEEVNHCV2X4NEOFPKHTLD47OCH5A,[  Literature & Fiction],"B000XUBC2C,B003YL4LYI,B002LATV16"
AEEYJ3MVUSXLVSKJ2VJVKM2NMNYA,[  Literature & Fiction],"B011LONEEC,B078GD3DRG,B079ZYWJJ8"
AEEYT4IHHMZ635JMYEJNOUVDO5UA,[  Literature & Fiction],"B00HWMKN8I,B0055FDRH8,B074QQ2X81"
AEF5L2XKGNPLNCPIDRWSAKNKNSCA,[  Literature & Fiction],"B00LWE0QZM,B00V1YIYG6,B00J2HFRPA"
AEF5S6AMXBA4YCWWNB22BHDLXS3Q,[  Literature & Fiction],"B0036S4CWA,B09ZB5FLZ4,B098PW8NP8"
AEF5SZLRFZVTVMGQVL2W63KAE7FQ,[  Literature & Fiction],"B07NXXYG1G,B07BLJYCY3,B074D7F5FW"
AEF7EC4J63BLPB7QWZOF3KUM75KQ,[  Literature & Fiction],"B015D6EYYS,B01M9AQIEG,B00SFYXLX6"
AEFBLFHQYV327W2JYYU6HUA6FSYQ,[  Teen & Young Adult],"B06XHK8WRL,B06WP9PSWV,B01KZOA32U"
AEFD2GDPVL5LUGSKUKHMHDJHQKLA,[  Literature & Fiction],"B078X9D4H5,B00O1BU7AW,B07CWSPSMX"
AEFDODYHPJ4LLBPYTIJYKNQMH2IA,[  Literature & Fiction],"B08FHBV4ZX,B08B7YXJH7,B0060QM0AG"
AEFEPUUTACFUG435YUOQVE6MCF6A,[  Literature & Fiction],"B088JXXW67,B0899QWN9Y,B082SXNWX8"
AEFF4JVSQJ3JMEKCWPPVP3MW7CFA,[  Literature & Fiction],"B086HNCGBM,B00UB6OO2I,B007OYYIE4"
AEFFKY3TMWECNPLC7SAEULE2BNVA,[  Literature & Fiction],"B00IO2SN0A,B06XFS39KS,B0142IHZPI"
AEFGIEY5A3FVWGMACVWVDR2E5ITA,[  Literature & Fiction],"B07DC8LGG7,B01L1CEZ9C,B00DTTW5UW"
AEFHZLOKS2WPCZBL4VNQK65AGPEQ,[  Literature & Fiction],"B07849V78F,B01N5FBTVO,B00RPSQAG8"
AEFM4CCAVULBQVK2F2UHZA3CQVFA,[  Literature & Fiction],"B003UV90G6,B08FHBV4ZX,B07Y22KM21"
AEFM66GQ25QOOTZTVSH5YR6HGKNQ,[  Literature & Fiction],"B087QMRFQ4,B07MLR5WY6,B07K3W1SGP"
AEFOEILTDDWVVK7GNNPSX5YOLDOA,"[  'Mystery, Thriller & Suspense']","B01D2ZNXX0,B00GX09H1E,B00FDXFC2K"
AEFW2NJRHLNKY55VJ7AT4ST34B3A,[  Literature & Fiction],"B09P2M6S2X,B0BHXK5WC3,B0BJZ8VZXH"
AEFX7U75UBIYYWWCJZP5HXKRGXOA,[  Literature & Fiction],"B00LD1OHE0,B00LJKT64Q,B00C2GEJT8"
AEFXH7JIDSNQYWUFUMCC2TXDJZBA,[  Literature & Fiction],"B079DPT97R,B08QQZQTVM,B08573ZPTR"
AEFXTFGHPSOGV537INGLGPFCKE7A,[  Literature & Fiction],"B005LHQWD6,B00MQB7F4U,B00SN3EZKW"
AEFYFEPBFWXJX7VY26ROHLFDRRPQ,[  Literature & Fiction],"B07PSFHQPG,B09VCVKSJT,B099T5G43X"
AEFYWGFC4ARRYMN3QRMH25KWJJUA,[  Literature & Fiction],"B074FYPLZD,B00KUQIU7O,B01H5RE5B0"
AEFZM4DYLUZEUHB3WEND5KSEGWUQ,[  Literature & Fiction],"B087ZXSPGJ,B07JZ3G2WQ,B00GEEB730"
AEG2XJIPLNTBM4VLSMH7GPHD4NNQ,[  Literature & Fiction],"B084VVGLY4,B07HNSYCGG,B07849V78F"
AEG6LAJBFXVTLAS2XCEMHYHVLRRA,[  Literature & Fiction],"B00EBRUAYE,B004J4WL2I,B002LHRLNE"
AEG6RV26JPIX2FXJLHEFZX67G7MA,[  Literature & Fiction],"B09RWNTLMR,B09L828N58,B08Y8L2WB3"
AEG6XDFFYIQ3P4BO54FSZUDEYU7A,[  Literature & Fiction],"B00DH5WVV6,B07GJL19B4,B004LX0FYS"
AEG73BQ3UC5GH2E7U2YEK3HU4XSQ,[  Science Fiction & Fantasy],"B075818VDG,B01LOWN78Y,B015FELXQ0"
AEGBQJ7OSIHPMPGOOZZ5KFFCXHHA,[  Literature & Fiction],"B07CWPRXFG,B085C6J29D,B0841FHN4C"
AEGDAHQ2AQKNWONZACNUP743GT3Q,[  Literature & Fiction],"B002DW92UC,B01LZ37NWE,B07JZ3G2WQ"
AEGEPZON5NTN5H33IU63R3A56FJQ,"[  'Mystery, Thriller & Suspense']","B0053HWAWQ,B006WEZ9TK,B0058UXHHK"
AEGH5KBCAYRUQDDKL7YYH36ARTFA,[  Literature & Fiction],"B087BGVNRP,B00AMD293Q,B00XT47SQI"
AEGI7X2S3QIUZX5A33OKRNCWJCSQ,[  Literature & Fiction],"B00B22ASUM,B078GD3DRG,B01DF0TM78"
AEGIEOJH2JG5ZJ7NR5BE52SARMWA,[  Literature & Fiction],"B00ANAE6PM,B07ZYPBYWL,B01IH81XTI"
AEGJ2GODNRUBYJ7V7JDB6DHSVXPQ,[  Literature & Fiction],"B00T8RIK7G,B08G1D6PKK,B079R8DY6F"
AEGP3AFKA42ABLHDMGS3KHUXCS2A,[  Literature & Fiction],"B007FG9LIE,B00GRFFRHS,B004MYFNIO"
AEGPFSAIJCQQZG4RSVALLLNVNVTQ,[  Literature & Fiction],"B093F7SP44,B08G1D6PKK,B0833JCPH5"
AEGS4TSHZOLH2QUIOBNYKLAYRGIA,[  Literature & Fiction],"B00GGMQLFO,B0090SXRXK,B00DGK7WAM"
AEGSTZWEB4DBPCYZFXJ56OVJGCPQ,[  Literature & Fiction],"B074W8K55L,B072LD57FC,B07PCR7SYF"
AEGTZSG2PE572IMWQDXZRKB5XU3Q,[  Literature & Fiction],"B0841FHN4C,B00F3QYL06,B07Y1Y82HX"
AEGUCITHYZUW3BWESSGATOCXFHJA,[  Literature & Fiction],"B08B7YXJH7,B078GD3DRG,B07CMKXZ2J"
AEGVC27VGLZC6XTG5FLYJASBSWDQ,[  Literature & Fiction],"B0B6SZZDTP,B08FZNYQJC,B08Y779MWB"
AEGX3J5FCNGB53YHQNBNV6JVARRA,[  Teen & Young Adult],"B075KGZJ2D,B01HFPDRI4,B01JZXZCNW"
AEGXEP5NYNKE3Q4UTGVUARMY7HMQ,[  Literature & Fiction],"B005USJ8AK,B007OWO0YE,B018SCGDWK"
AEGXNZ3CTED2MSXKTWGM6IQN6IKA,[  Literature & Fiction],"B082SX9CXQ,B077GS75HG,B01D2ZNXX0"
AEGYDWDTAV4DC6JQAKCXJIRSLC3A,[  Literature & Fiction],"B09BQCPBGZ,B079KTD171,B08N9TKNL7"
AEH2XITXPDQSVF4C322OALA3DVEQ,[  Romance],"B0BJZ8VZXH,B09TNQKGXY,B088FZWDZQ"
AEH34F2NRKWUGQP4FCQ3TPOBIL7Q,[  Literature & Fiction],"B08V5K7W31,B08QQZQTVM,B088FF4S7Q"
AEHBLLKAU23FQI2ZJHFFBBRHE6BQ,[  Science Fiction & Fantasy],"B08LDXJC6N,B002U3CCYM,B0826NKZHR"
AEHC5F4PFXFOZ4Q63W3WYJBIKLJA,[  Teen & Young Adult],"B006WEZ9TK,B01IPYQHH2,B015FELXQ0"
AEHG3CC7MREUANRBGSHRCPD67TGA,[  Literature & Fiction],"B08G1D6PKK,B07MZNZQCF,B074CH1CDH"
AEHIMZUOPDDPPPNGHZMWF25HPQUA,[  Literature & Fiction],"B07LGD67ZZ,B07QBC8QTP,B01M8NHXGH"
AEHIQESOBV7SWHUQKN6ZRJ2FHEMA,[  Literature & Fiction],"B083TZV25B,B084T9XHSB,B008E9VENQ"
AEHJ6PD63EWVKVJAJKIIQUYIRKFQ,[  Literature & Fiction],"B07H1YMCRW,B09PMZ93DT,B08SBMCSQQ"
AEHJGRWPHSZS6DSJTIIAMLW5NQ4Q,[  Literature & Fiction],"B00C2GEJT8,B08WRH53MY,B01NBDMFWA"
AEHKXSYIGGZR7P2UJRBZMG5ZHSDA,[  Literature & Fiction],"B0B9TBGC5X,B0976V6YSL,B09PNM8FFN"
AEHLJASN4QLEBB5D2ZXUJWG5JRXA,[  Literature & Fiction],"B08HY4KKB5,B0841FHN4C,B07L2QR5WD"
AEHR5GPOPC4IYPIBMK7JSAZC2YWA,[  Literature & Fiction],"B00JYWVYLY,B09RWNTLMR,B000VRBBD2"
AEHUPRLHTD6NFNHSC5E5BUQPJYOQ,[  Literature & Fiction],"B009RBDMG2,B00Q6JAL76,B00CBZAI7M"
AEHUVZNMZ7DO3YSGHIN6L4AOUTBQ,[  Literature & Fiction],"B079JF4D4S,B01CDDTGRY,B01N2RJFW1"
AEHYHHTPU5TRFEZGZA7THT6E2I7A,[  Literature & Fiction],"B01825C50W,B00FDRUZFK,B004LB5BR6"
AEI26OX3TNOJQ7F22NG2AXIWPAHQ,[  Literature & Fiction],"B01C3LHS44,B0089LOG02,B00ONDNQYW"
AEI2IHDODW6CWPL3QJJTSCYEGNFQ,[  Science Fiction & Fantasy],"B01FHSOP7S,B00OIBPIZO,B00CIXX144"
AEI4TPGU6XI3PQ2VLXGLNBDX7NTA,[  Literature & Fiction],"B0796RNF48,B078GD3DRG,B06Y5WRS2C"
AEI7IODBTYDZYSNFA47BJZRA2CHA,[  Literature & Fiction],"B087ZXSPGJ,B009ZFP3DA,B07RJQQB2Y"
AEI7IVEDYUYO37627YNJTPXUPO4A,[  Literature & Fiction],"B0BBY6R1KT,B0BDW83LGQ,B09HLCTYZ8"
AEIAE56SPDXNP3PTJRJ56ZLIDOMA,[  Literature & Fiction],"B093F7SP44,B00HXYKYIE,B08TVFZ44W"
AEIC4NL2R2XACFIE73JFV3YV5DMQ,[  Literature & Fiction],"B00ALY6PEK,B00C7SKV1G,B00PTR6YUY"
AEICIEM33WSE5OIOGQ45FWQ32BOA,[  Literature & Fiction],"B07K6G7QBR,B07NCY8CXD,B075HXST4P"
AEIF73NUBRQYYQTWX7RGXZKE56CA,[  Literature & Fiction],"B0BB52CCND,B094JM3PDB,B09T971KPQ"
AEIIG64ZIQ7OEJGC374EEETV5WVQ,[  Literature & Fiction],"B07Y1Y82HX,B074H8NFDF,B01N1QH96F"
AEIIUSRH5AKHWIWHS7FRY5HFF5QQ,[  Literature & Fiction],"B00BTKA42Y,B00ARPJBS0,B00BBI9WD6"
AEIKXESOIAWQDKI6QQ6HKIYAXBLA,[  Literature & Fiction],"B07HJYTRMD,B082SX9CXQ,B08DQLQDBF"
AEIL5YJ5LNDGXMW2PJGABI53I5OA,[  Literature & Fiction],"B09PNM8FFN,B07LBMPK54,B0777PYT6J"
AEILR3633K5RDI2HUTAUTIKWTZJQ,[  Literature & Fiction],"B00CLH38JU,B07ZYPBYWL,B000OIZTAO"
AEIMXPTUWEIOJMUVHLU4IZI25FXA,[  Literature & Fiction],"B007SIV41G,B07MV8SWZF,B07Y8252TG"
AEIPNJ6INTXRT7FMW7SPDMQ735TA,[  Literature & Fiction],"B00HDMMISA,B01M14UN1J,B07HDWJLLY"
AEIS4LOTF64MNQ5G6DCD3UTBDJIA,[  Literature & Fiction],"B073D6DCW8,B01GOCENSM,B08V5K7W31"
AEIXJSHDY7AAHRANLNUTOJ23H3MQ,[  Literature & Fiction],"B07NKP3JL4,B07LGD67ZZ,B07F1KTZDL"
AEIYN3QQKYD6BI25ZRI5MSOKMUZA,[  Literature & Fiction],"B00TYV10GY,B07DC8LGG7,B07CRDZYBR"
AEIYY4WIQQVWCAPUU72BCDGYSIEQ,[  Literature & Fiction],"B07T9TZ9RP,B06WWR2Q5Y,B01N4OEZRB"
AEIZFRST3JCCQ2BEHUHZ2K6VVBDQ,[  Literature & Fiction],"B01J882LZG,B0055FDRH8,B00876HPZ2"
AEIZVFABV3SWFDNNRX425GGWUW3A,[  Literature & Fiction],"B07ZC727WV,B07DC8LGG7,B01FCZ5NXG"
AEJ4HXXXRWNFFHTCPLJGFNF2EBSQ,[  Literature & Fiction],"B00W22J6TU,B0074D3CAQ,B00BSBR9N6"
AEJ4MCAZXT36ELSXYNSUYYS7SRQA,[  Literature & Fiction],"B07C7N5CBS,B01N4OEZRB,B073Z34KFJ"
AEJ6OHWJ5Y4GJDHOXHBP6YCLE4WQ,[  Literature & Fiction],"B076FNQWTF,B01DNJMO76,B077GS75HG"
AEJACZJE4M67BD54YRR223PZVDDA,[  Literature & Fiction],"B008W1L5IA,B00A0NOF7G,B008E9VENQ"
AEJBREMS34NTI3DOWBP6FMPMZ6OA,[  Literature & Fiction],"B08P3KZJPH,B08G1M1FX7,B07SX1RYF5"
AEJBVZJNQWBOYP7L5KCVJVHS6OYA,[  Literature & Fiction],"B09DYFQPNX,B08V5K7W31,B09MQ4V4G5"
AEJCQVALGP5VDTXVNB2NQNUTOG6A,[  Literature & Fiction],"B08MZSNWMZ,B08G1D6PKK,B0834V66Z9"
AEJIU7TC5PVR6QGGD4CAEUHGWDVQ,[  Literature & Fiction],"B00896POTO,B07CWSPSMX,B08QQZQTVM"
AEJKSHDPUBJPE6MAP2DNJFZC7I2Q,[  Literature & Fiction],"B01MU7ZZJV,B08ZCM38MB,B08R75GRWM"
AEJM5WOJJYJ2CQNTJF4BWF5Q423A,[  Literature & Fiction],"B0925FP6G6,B07XJZ3PSS,B07Q5TL9SQ"
AEJMJNIYRNFX57SIEOEHUO5CGYDQ,[  Literature & Fiction],"B0925FP6G6,B0192CTMWI,B07R5WYWRK"
AEJQFDIHWVRMELPA4URGHL3BAXIA,[  Science Fiction & Fantasy],"B09RW9H3QH,B09LNCYFCB,B09GZTSY2K"
AEJQMSR2ISYA5LWFRON2LAH3JORQ,[  Literature & Fiction],"B09TNQKGXY,B09B71P1W3,B09T2PCLW8"
AEJQQC4OJLF6IOABXEJSLSLGPDJQ,[  Literature & Fiction],"B0192CTMW8,B00I43Z1J0,B006IE2IO8"
AEJWADKOXPMZCZAQVJI3NCCFDJ3Q,[  Literature & Fiction],"B00433TO4I,B071CJBDJL,B01LY7FAHO"
AEJZDKLEX6I2AXBTCMQHC6U6TA4A,[  Literature & Fiction],"B07YL45VW2,B00E40H4JC,B0063XH0KQ"
AEK3MA6ZYOQFFFCLJVI55GCVPWNA,[  Literature & Fiction],"B07D2ZZK6N,B00MY8JUD4,B004WOX12O"
AEK52FCBO4W7TAO5ZUEYHMZXANZA,[  Literature & Fiction],"B014K1BR4C,B0176M3UJW,B019D70QIQ"
AEK5QSEW657BIVFDHIS7RBDKPFGA,[  Literature & Fiction],"B09TWSRMCB,B08R2KLCXH,B08MVFN19Z"
AEK6AXLYREHM36KDQD25YYAW2XOQ,[  Literature & Fiction],"B07TG6YSNQ,B081DNZXPR,B07GJYX3CM"
AEK6D3UNLBGNGDOKWDZ2QVBX34EQ,[  Literature & Fiction],"B072LD57FC,B001C4NXKM,B000T8F50S"
AEK7EZ7C6V44Y7MHZZI5Q6DRGAIA,[  Literature & Fiction],"B098YJJ4TQ,B016V0WUXC,B00JSW7IH4"
AEK7Z2OA5HS7FTZY24UZ7OLL3REQ,[  Literature & Fiction],"B07DHDM8DH,B00Q102M5Y,B07HZ2Q1MK"
AEKBAMY5YRDF3H7IHTHPW5TKZODA,[  Literature & Fiction],"B084WYDYLW,B0177626W4,B007JLKHAQ"
AEKBUS7DE3NZ4YXJA3QKCGNDZGAQ,[  Literature & Fiction],"B0BGXYL3BZ,B09Q32BBW4,B09TWSRMCB"
AEKEDIF3YLYJIWIQSOPVH5HPZVOA,[  Literature & Fiction],"B07GNCQXXB,B004EHZXVQ,B08V5K7W31"
AEKJULXEWKBTI3A2LL35BQBZARLA,[  Literature & Fiction],"B0B6SZZDTP,B0976V6YSL,B08FZNYQJC"
AEKKGS6LHMCFMPJX72RYBQKH5WLQ,[  Literature & Fiction],"B01N6W3JKN,B007NJCDKQ,B079L57W1M"
AEKM6P6BYKSXFL2AD6IKQGVMI3TQ,[  Literature & Fiction],"B01NCV01MG,B004T4UNU0,B00CK8CJOU"
AEKMQYPMFUND4Z5UMXGJVMKZEOYA,[  Literature & Fiction],"B017QLRN1Y,B01HAQMW48,B00G3L7VPC"
AEKOBEPXWHRGSEO7QU6RVHKNPK5A,[  Literature & Fiction],"B087QMRFQ4,B07RZL5L6Y,B07Y81YYN9"
AEKQAGUPLJIKKP6XDH4PJW26CIFQ,[  Literature & Fiction],"B098V16S5B,B08C9X5R1G,B09BQCPBGZ"
AEKQFRASO5QT4K66QH3YNGRT45NA,[  Literature & Fiction],"B00CQZ6EKW,B000UZNR32,B0051PRFLQ"
AEKRSUIVGBVTCTLLFDXZBZBUM53Q,[  Literature & Fiction],"B003ZX868W,B005WUVLAG,B074CH1CDH"
AEKWAIR6NIB5J23DJLWM4FALUZXA,[  Literature & Fiction],"B00AB7VJB6,B07J1YY2VR,B078JHDDYJ"
AEKWZVN7TNOXP6STJBIK766SYG7Q,[  Literature & Fiction],"B01MU83579,B0868V86HD,B0848G45CR"
AEKZEAJ4OOXJ2YIXZ7FHHSGR66YA,[  Literature & Fiction],"B07CWSPSMX,B01MFGX5GI,B01CXO4VRI"
AEL2BOXAC6N6XXDWUMXZ6HAOPLBQ,[  Literature & Fiction],"B09NTKJXFR,B07Y3XS2KY,B09CNDV984"
AEL2WXQPWMW65CCVOZ6VNM2KAB3Q,[  Literature & Fiction],"B01NCQOPFD,B01N7LNCZQ,B01M8OXKPP"
AEL3F5ZLDPYOUVQ6A5UQ2C7DKYHQ,[  Literature & Fiction],"B084T59NVX,B077GS75HG,B00MPTAG2Q"
AEL7HU6CTQGFLMDBM4TTAB2N7DKA,[  Literature & Fiction],"B09BTQ9HW6,B078MDYVVT,B003JMFKVK"
AEL7RFLO3IO5UTR2ALSHJMXO6GEA,[  Literature & Fiction],"B07R9PNH9F,B07MTV26HP,B07NYFXV9W"
AELE6FEJBMI647EXHSABTREKB6LQ,[  Literature & Fiction],"B08TRMSR3Z,B073VX7HT4,B078GD3DRG"
AELECHGODACESADLL5CPF6GSY3HQ,[  Literature & Fiction],"B085S1HH1M,B07FSBSMKT,B084VTWN5V"
AELECISJ67RNLSL4TFEF2GJNUH7A,[  Literature & Fiction],"B09Q7XH3N8,B003F1WMCK,B007EECSFA"
AELIW2RCQTFDBHQO6RII5W2P4DZQ,[  Literature & Fiction],"B07B89ZBZC,B07M59TYDL,B08Y8L2WB3"
AELIZ7A7OUMCV3XT4M4UU7JN6SGQ,"[  'Mystery, Thriller & Suspense']","B088G2GNBL,B004P8JPS6,B013UVNZ7A"
AELJMNV7CNSINYOT5HDP2RWIX3WA,[  Literature & Fiction],"B00AB7VJB6,B012W7BC3M,B07MV8SWZF"
AELJTKB4CYZ3YFGBNSALBAPVXJ2A,[  Literature & Fiction],"B01N1U8IB3,B01K3WN2LS,B000FA5STS"
AELNBR7GNU242WGB3325WUV3UVEQ,[  Literature & Fiction],"B07XRJWH65,B07XDVHDH4,B07VLF436Q"
AELPI53Q3T2ZKGPEMTF74LRDGDZQ,[  Literature & Fiction],"B00B7QMYZK,B00F2OSFNI,B004FPZ272"
AELRJF4ED5FIALABHOV2S3HIFYKQ,[  Literature & Fiction],"B00FKF0F3C,B0180T0IUY,B07NVN3G7L"
AELRXKLYW6TKVC65GXHSPZIFXKRQ,[  Literature & Fiction],"B0079XPUOW,B07DN155VV,B073YTMMQS"
AELU5A3BDNXGE5J3VTGVLGAEDGHQ,[  Literature & Fiction],"B00KTV5HVM,B08TVFZ44W,B01KGZVTOE"
AELVBZNUTQTHGCPY3V6GEQFULJHQ,[  Literature & Fiction],"B00DGK7WAM,B014RGHHDA,B015AADCLS"
AELW62XHVV5VUXXQYGPBA6CVHSCA,[  Literature & Fiction],"B084357H23,B07NKP3JL4,B01AQNYZ3I"
AELWXRC7Q4PMSMIR5OFOKGYI3GGA,[  Literature & Fiction],"B00JAYWZ4G,B00EYMXM2I,B0101EUY1O"
AELXM2WZABHDZTSHVYZQ3QNEPRVA,[  Literature & Fiction],"B07VQR8SG7,B07MV8SWZF,B07GS96FVN"
AELZQ5BULACW2A2FTR7USMVE25BA,[  Literature & Fiction],"B004J4WLIM,B00BAXFDLM,B019C40Z7M"
AEM2HYKJTJGJGAN2FMJOYRZFJYZQ,[  Literature & Fiction],"B08V48WFCT,B0044KM17M,B086K31XRZ"
AEM3EJDWXD5VAJHBHWW5LGZVK4WA,[  Literature & Fiction],"B0BJZ8VZXH,B09TNQKGXY,B09LXJ1F9Y"
AEM3TQTUYQ6M4AB5ROC533YC7UWQ,[  Literature & Fiction],"B09CP3FR9K,B08ZZ1W8F3,B087WJD1MJ"
AEM4O6KNPVH3H74GR6KWEHNHWIAQ,[  Literature & Fiction],"B0BPN6QR9H,B08BKSQF78,B08PW1Z5NN"
AEM5D46JBVYGJB347XGYLLJGEJMQ,[  Science Fiction & Fantasy],"B08JMF22F2,B079R2H6M9,B00R697BC8"
AEM6MBDAQLL7D27XJCUX3ZQPFVYQ,[  Science Fiction & Fantasy],"B085B9S25K,B01H9DSYTO,B07F7QQGZ9"
AEM7ORYIFVSDZOVUCNEFQCZ5SWEQ,[  Religion & Spirituality],"B01991O5UG,B008EWNCC4,B00SN3EZKW"
AEMALFDNOOCENGOW53J2OUNEESXQ,[  Literature & Fiction],"B00BOZ3WH8,B08B7YXJH7,B07WLMH8SC"
AEMDLLIOAZSCYGBJXDSG6SJB22MQ,[  Literature & Fiction],"B09DYFQPNX,B000FCKG1G,B07Y3XS2KY"
AEMGEHGBB6JX67VAE7ZQTQMPKDBQ,[  Literature & Fiction],"B00UB6OO2I,B087ZXSPGJ,B08PW1Z5NN"
AEMGUP6RLGIZA6TOUXXAFKZ7GV7A,[  Literature & Fiction],"B01M5IJM2U,B000JMKRKC,B07QPHT8CB"
AEMJKACDQYJV2FVUITOHKN7S3NWA,[  Literature & Fiction],"B09B71P1W3,B09CP3FR9K,B08P7VQTHF"
AEMJNRB7AVCGK5R6EYE72FCN3GUA,[  Literature & Fiction],"B004T4KXYQ,B00JCW0BCY,B00AEBETU2"
AEMKC6GGRATYF4OKA45PPDL7YJEQ,[  Literature & Fiction],"B0834TWTHX,B08228PWK2,B07Q5TL7KM"
AEMM7DIZTWMOXXDWP7OTZSJPMX4A,"[  'Mystery, Thriller & Suspense']","B09J8JSJL5,B08Z74PMS2,B06XYHLZLR"
AEMPIBIH4UPDXUU5QDCG37R4URUA,[  Science Fiction & Fantasy],"B078X9D4H5,B07CCB13RN,B072LD57FC"
AEMS3KLBTY2CQ6N627RIA2QQPN2A,[  Literature & Fiction],"B00G2ANELO,B001GUXJSI,B07MCT1GC3"
AEMTBJULU4P74QE7GAVBJHLZCTIQ,[  Literature & Fiction],"B078JDQ9BH,B078ST6D4R,B0078X0UV6"
AEMZZZ2B7GFD3VO3OXVIPPYEWHZA,[  Literature & Fiction],"B0BB64ZRMW,B08X472VK3,B094XQFL8P"
AEN53XE2VQGA4SGR56G3T6DGYWYA,[  Literature & Fiction],"B01E2GZ5FC,B019DHP654,B00X593FYG"
AEN6SENP2G76J7FEDAAVXTDFLYNA,[  Literature & Fiction],"B01LFQ3LE4,B01N2NBVRQ,B00UR05L7U"
AEN77IUJE2XER5NVYOLRQIK56EVA,[  Literature & Fiction],"B0821NSZRG,B0014H32E4,B00BSBR9N6"
AEN7V2CWJGPROK26CAFAOA35GQEQ,[  Literature & Fiction],"B0BSG1XDTR,B0BHXK5WC3,B08P7VQTHF"
AENARNY2KCJSMFCG6IHAVKWCDZ2A,[  Literature & Fiction],"B07NVD1276,B082SX7375,B00QDIFOQ8"
AENCQB4PBTRAZTCEGST62FFIXO6Q,[  Literature & Fiction],"B0084VC2LC,B005ME39HU,B00IJYII4E"
AENCXNVXRJN7TJHYJ26STF46OGXQ,[  Literature & Fiction],"B07VQR8SG7,B0762HY74M,B0998WPHDS"
AENDHV7GDD5O6T5GOGIHOMDGT6SQ,[  Literature & Fiction],"B0976V6YSL,B078GD3DRG,B00V9525BC"
AENEYW2B34N7DNC47EM6LZEJIB5A,[  Literature & Fiction],"B08C793YN4,B07P2VZ6ZL,B07G8NTJVP"
AENFHZROPSHQJPARATBU36CFTBUQ,[  Literature & Fiction],"B09L828N58,B004S3HWJ2,B093F7SP44"
AENGMJZZSXRYJV24VUD2WCAACVDQ,[  Literature & Fiction],"B075RV48W3,B002UBRFDC,B01LY7FD0D"
AENI2IAFSYEKLZE54NJYTKXQR2YA,[  Literature & Fiction],"B0BBY6R1KT,B09MCY9Y34,B087WJD1MJ"
AENIAYF2WUFKC7UXZ5YLQTEOVIOQ,[  Literature & Fiction],"B09RWNTLMR,B008EYULE4,B00CX5BYCI"
AENILY6UCX6TZBTKGV6V4MH7COLQ,[  Literature & Fiction],"B093DQNY17,B08LD2HT9F,B00A2ZW1A0"
AENJVG2LESZIUHTYQZN5PVLETDOA,[  Literature & Fiction],"B07T9TZ9RP,B07M6F2HBC,B07RXD1SJY"
AENOPNVA4HE4IFZNYKKUFIDMQOZQ,[  Literature & Fiction],"B01CWZFBZ4,B078VW3VM7,B00AP2VQEM"
AENQMPAH7IGC5W5BOHBHPI2YPHFQ,[  Literature & Fiction],"B00NTHOKAC,B00YW3JBVU,B00PFR7D9E"
AENRLQBQOUYNK54V4O3BWN755JEA,[  Literature & Fiction],"B01KB8XC5A,B00ZGEWUWQ,B077V2RL1D"
AENTIWJUZ2SNKLAZHPJQMRQGBCEA,[  Literature & Fiction],"B09MCY9Y34,B08ZCM38MB,B09J8JSJL5"
AENUVBCPJ2DTI23YG2DVC3B52DLA,[  Literature & Fiction],"B07QNGTXNV,B08HY4KKB5,B08M6791DZ"
AENYWNCIUEFDXB4EOQGQMRLT5TDA,[  Literature & Fiction],"B004XFYN9M,B000FC146C,B0064C3TWE"
AEO3PPOLIGPJPQGUUHXKGREOHLZA,[  Literature & Fiction],"B08LDY1MKW,B08BYCWK6T,B07NCY8CXD"
AEO63TEFPWSUK2ENXPMN4JAY3UTQ,[  Literature & Fiction],"B085S1HH1M,B087ZXSPGJ,B01N1UN91W"
AEO6USZUTHSN4JP436NIE5YMI3QQ,[  Literature & Fiction],"B08FZNYQJC,B0176M3U10,B01KGZVTOE"
AEODWWKONVOFG4BLCB63RFUHMIBA,"[  'Mystery, Thriller & Suspense']","B003UV90G6,B08WRH53MY,B07CQS67QD"
AEOELMINVCT4GFVLV4ZAPFO2OOBQ,[  Literature & Fiction],"B00F3I7N3Q,B00IX0U7NE,B086K31XRZ"
AEOHICMUOZBSIFWN5FHWYGNELSCQ,[  Literature & Fiction],"B07QQLCZY1,B084357H23,B01LZ37NWE"
AEOILWUP2RCHCKBH3YVVM3S55M4A,[  Literature & Fiction],"B002L6HE46,B00ANAE6PM,B001I45UFC"
